"Latitude","Longitude","problem"
25.478352,81.722667,"Lightening"
25.478352,81.722667,"Pothole"
25.475966,81.723303,"Pothole"
25.478352,81.722667,"Pothole"
25.478352,81.722667,"Pothole"
25.481238,81.719126,"Lightening"
25.478352,81.722667,"Accident"
25.479795,81.717152,"Pothole"
25.480793,81.720913,"Lightening"
25.480793,81.720913,"Pothole"
25.480793,81.720913,"Lightening"
25.481615,81.72269,"Accident"
25.481325,81.721189,"Accident"
25.479359,81.725087,"Lightening"
25.478616,81.721862,"Lightening"
25.480361,81.71711,"Accident"
25.481238,81.719126,"Pothole"
25.475966,81.723303,"Lightening"
25.480361,81.71711,"Accident"
25.484468,81.715849,"Accident"
25.484468,81.715849,"Accident"
25.481891,81.711337,"Accident"
25.484468,81.715849,"Accident"
25.484468,81.715849,"Accident"
25.482256,81.713333,"Pothole"
25.482341,81.707801,"Lightening"
25.484468,81.715849,"Lightening"
25.484468,81.715849,"Accident"
25.481612,81.712473,"Lightening"
25.484468,81.715849,"Accident"
25.484468,81.715849,"Pothole"
25.482031,81.71807,"Lightening"
25.480913,81.715185,"Lightening"
25.483848,81.724422,"Accident"
25.483556,81.716546,"Lightening"
25.481708,81.715771,"Lightening"
25.480895,81.716436,"Accident"
25.484468,81.715849,"Lightening"
25.480895,81.716436,"Pothole"
25.482031,81.71807,"Lightening"
25.482341,81.707801,"Accident"
25.480895,81.716436,"Accident"
25.483491,81.718597,"Lightening"
25.482031,81.71807,"Lightening"
25.482171,81.715113,"Accident"
25.482031,81.71807,"Accident"
25.481891,81.711337,"Pothole"
25.481708,81.715771,"Accident"
25.482031,81.71807,"Lightening"
25.480913,81.715185,"Pothole"
25.480913,81.715185,"Pothole"
25.482524,81.710706,"Accident"
25.482256,81.713333,"Lightening"
25.482524,81.710706,"Pothole"
25.481612,81.712473,"Pothole"
25.481612,81.712473,"Accident"
25.482256,81.713333,"Lightening"
25.482256,81.713333,"Lightening"
25.481891,81.711337,"Pothole"
25.481891,81.711337,"Pothole"
25.482524,81.710706,"Accident"
25.482524,81.710706,"Accident"
25.482256,81.713333,"Accident"
25.483621,81.711918,"Pothole"
25.482524,81.710706,"Lightening"
25.481612,81.712473,"Lightening"
25.481612,81.712473,"Accident"
25.482524,81.710706,"Pothole"
25.482256,81.713333,"Lightening"
25.481612,81.712473,"Accident"
25.480913,81.715185,"Accident"
25.483175,81.720894,"Accident"
25.484468,81.715849,"Accident"
25.480733,81.711572,"Pothole"
25.485816,81.721925,"Pothole"
25.48467,81.723712,"Lightening"
25.488029,81.720869,"Lightening"
25.488029,81.720869,"Lightening"
25.485816,81.721925,"Accident"
25.485816,81.721925,"Accident"
25.485816,81.721925,"Accident"
25.485816,81.721925,"Lightening"
25.485074,81.722498,"Lightening"
25.485816,81.721925,"Pothole"
25.485816,81.721925,"Lightening"
25.488853,81.722947,"Accident"
25.485816,81.721925,"Lightening"
25.484704,81.722279,"Lightening"
25.485816,81.721925,"Pothole"
25.48467,81.723712,"Accident"
25.485816,81.721925,"Accident"
25.48467,81.723712,"Lightening"
25.473901,81.724853,"Accident"
25.468927,81.725678,"Pothole"
25.472247,81.724872,"Accident"
25.472406,81.723271,"Accident"
25.472869,81.727541,"Lightening"
25.468927,81.725678,"Accident"
25.468927,81.725678,"Lightening"
25.468237,81.721022,"Pothole"
25.465933,81.723149,"Pothole"
25.46783,81.719539,"Pothole"
25.468711,81.717111,"Accident"
25.468237,81.721022,"Accident"
25.465916,81.720769,"Lightening"
25.468899,81.714516,"Accident"
25.465933,81.723149,"Pothole"
25.467091,81.720474,"Pothole"
25.465933,81.723149,"Lightening"
25.467699,81.715173,"Accident"
25.467091,81.720474,"Pothole"
25.474218,81.724032,"Lightening"
25.475524,81.724307,"Pothole"
25.47543,81.72128,"Pothole"
25.474218,81.724032,"Lightening"
25.474218,81.724032,"Lightening"
25.474593,81.723693,"Accident"
25.47543,81.72128,"Accident"
25.474593,81.723693,"Accident"
25.476675,81.724359,"Accident"
25.473375,81.727937,"Accident"
25.478114,81.720848,"Accident"
25.473533,81.718864,"Accident"
25.474471,81.719221,"Lightening"
25.47376,81.720336,"Lightening"
25.471717,81.718826,"Accident"
25.47376,81.720336,"Pothole"
25.474471,81.719221,"Pothole"
25.473533,81.718864,"Accident"
25.471717,81.718826,"Pothole"
25.475002,81.720611,"Lightening"
25.471717,81.718826,"Lightening"
25.473533,81.718864,"Pothole"
25.473114,81.72056,"Lightening"
25.472464,81.720212,"Pothole"
25.474146,81.721548,"Accident"
25.472946,81.718454,"Accident"
25.47211,81.718411,"Accident"
25.473343,81.717421,"Accident"
25.474503,81.719928,"Accident"
25.477673,81.719562,"Lightening"
25.480322,81.726499,"Pothole"
25.481236,81.728544,"Accident"
25.48079,81.725389,"Accident"
25.48079,81.725389,"Accident"
25.480322,81.726499,"Accident"
25.483994,81.729693,"Accident"
25.458845,81.891706,"Pothole"
25.458111,81.890725,"Accident"
25.458845,81.891706,"Lightening"
25.458111,81.890725,"Lightening"
25.458845,81.891706,"Pothole"
25.458358,81.895931,"Pothole"
25.458845,81.891706,"Accident"
25.458111,81.890725,"Lightening"
25.460493,81.892221,"Pothole"
25.458845,81.891706,"Lightening"
25.458845,81.891706,"Pothole"
25.465623,81.908766,"Lightening"
25.464956,81.909951,"Lightening"
25.465623,81.908766,"Pothole"
25.466099,81.907071,"Lightening"
25.465775,81.905419,"Accident"
25.465222,81.90466,"Accident"
25.463732,81.903539,"Lightening"
25.462816,81.89893,"Pothole"
25.462816,81.89893,"Lightening"
25.462816,81.89893,"Accident"
25.462816,81.89893,"Pothole"
25.462816,81.89893,"Pothole"
25.463936,81.901488,"Lightening"
25.461192,81.894921,"Pothole"
25.461816,81.894067,"Accident"
25.461978,81.895676,"Accident"
25.462729,81.908692,"Pothole"
25.454458,81.905363,"Pothole"
25.452459,81.904778,"Accident"
25.462639,81.90416,"Pothole"
25.454108,81.902447,"Lightening"
25.454108,81.902447,"Pothole"
25.454574,81.906746,"Pothole"
25.452459,81.904778,"Accident"
25.452459,81.904778,"Pothole"
25.452459,81.904778,"Pothole"
25.453097,81.910912,"Pothole"
25.453097,81.910912,"Accident"
25.451757,81.907711,"Lightening"
25.453701,81.903493,"Pothole"
25.452866,81.911382,"Lightening"
25.451278,81.898142,"Lightening"
25.454079,81.895897,"Lightening"
25.454079,81.895897,"Accident"
25.453348,81.896948,"Pothole"
25.451765,81.89988,"Pothole"
25.453514,81.899189,"Lightening"
25.454277,81.89758,"Accident"
25.454079,81.895897,"Pothole"
25.454079,81.895897,"Pothole"
25.453514,81.899189,"Lightening"
25.454079,81.895897,"Pothole"
25.453348,81.896948,"Lightening"
25.454079,81.895897,"Lightening"
25.454079,81.895897,"Accident"
25.453348,81.896948,"Pothole"
25.452153,81.901591,"Lightening"
25.453514,81.899189,"Lightening"
25.454079,81.895897,"Lightening"
25.454079,81.895897,"Lightening"
25.450608,81.901767,"Accident"
25.450248,81.897135,"Accident"
25.453348,81.896948,"Lightening"
25.454614,81.896792,"Lightening"
25.451278,81.898142,"Lightening"
25.454079,81.895897,"Pothole"
25.453514,81.899189,"Pothole"
25.452128,81.892752,"Pothole"
25.453454,81.895169,"Lightening"
25.452128,81.892752,"Accident"
25.454046,81.890401,"Accident"
25.450078,81.892711,"Lightening"
25.454966,81.894015,"Lightening"
25.452128,81.892752,"Pothole"
25.454966,81.894015,"Pothole"
25.451427,81.892884,"Lightening"
25.453454,81.895169,"Pothole"
25.452128,81.892752,"Accident"
25.454046,81.890401,"Lightening"
25.45564,81.893989,"Accident"
25.45564,81.893989,"Pothole"
25.451215,81.891984,"Lightening"
25.453454,81.895169,"Pothole"
25.451215,81.891984,"Accident"
25.455053,81.894887,"Pothole"
25.455099,81.892085,"Lightening"
25.453754,81.892649,"Lightening"
25.451907,81.894984,"Pothole"
25.45296,81.892105,"Lightening"
25.450078,81.892711,"Pothole"
25.452128,81.892752,"Pothole"
25.448945,81.892654,"Lightening"
25.435869,81.887001,"Pothole"
25.438805,81.883414,"Pothole"
25.44113,81.891926,"Pothole"
25.435869,81.887001,"Accident"
25.440988,81.884777,"Pothole"
25.435869,81.887001,"Accident"
25.438724,81.894088,"Accident"
25.44113,81.891926,"Accident"
25.43659,81.887425,"Accident"
25.436681,81.895131,"Pothole"
25.43659,81.887425,"Pothole"
25.442455,81.888065,"Lightening"
25.442455,81.888065,"Pothole"
25.442455,81.888065,"Lightening"
25.442455,81.888065,"Accident"
25.4435,81.880941,"Lightening"
25.454935,81.884166,"Pothole"
25.455931,81.885445,"Lightening"
25.455931,81.885445,"Accident"
25.455554,81.885526,"Pothole"
25.455554,81.885526,"Accident"
25.455554,81.885526,"Accident"
25.455931,81.885445,"Pothole"
25.450367,81.885327,"Lightening"
25.451743,81.890123,"Accident"
25.44726,81.884431,"Accident"
25.448472,81.884125,"Accident"
25.44751,81.885601,"Accident"
25.452464,81.882838,"Lightening"
25.451743,81.890123,"Lightening"
25.451743,81.890123,"Accident"
25.452464,81.882838,"Pothole"
25.451743,81.890123,"Accident"
25.452464,81.882838,"Lightening"
25.451743,81.890123,"Accident"
25.448472,81.884125,"Accident"
25.452464,81.882838,"Accident"
25.452464,81.882838,"Lightening"
25.452464,81.882838,"Accident"
25.448472,81.884125,"Pothole"
25.451743,81.890123,"Lightening"
25.451743,81.890123,"Pothole"
25.451053,81.890451,"Pothole"
25.449974,81.887246,"Lightening"
25.449974,81.887246,"Lightening"
25.450024,81.888149,"Accident"
25.450367,81.885327,"Accident"
25.449228,81.885783,"Lightening"
25.451053,81.890451,"Lightening"
25.44726,81.884431,"Accident"
25.450024,81.888149,"Pothole"
25.44751,81.885601,"Accident"
25.451053,81.890451,"Lightening"
25.451053,81.890451,"Accident"
25.451053,81.890451,"Lightening"
25.451053,81.890451,"Lightening"
25.451053,81.890451,"Pothole"
25.448316,81.917418,"Accident"
25.451816,81.914863,"Pothole"
25.44811,81.91438,"Pothole"
25.451816,81.914863,"Lightening"
25.44811,81.91438,"Pothole"
25.451534,81.917457,"Pothole"
25.448316,81.917418,"Lightening"
25.448724,81.916509,"Lightening"
25.44966,81.916659,"Lightening"
25.448724,81.916509,"Accident"
25.448316,81.917418,"Accident"
25.44626,81.911534,"Lightening"
25.448724,81.916509,"Pothole"
25.446948,81.915558,"Lightening"
25.451816,81.914863,"Accident"
25.448993,81.900845,"Lightening"
25.451367,81.905549,"Lightening"
25.448993,81.900845,"Pothole"
25.449931,81.902817,"Accident"
25.449931,81.902817,"Accident"
25.450637,81.903648,"Accident"
25.448993,81.900845,"Pothole"
25.44961,81.909538,"Accident"
25.449931,81.902817,"Pothole"
25.451639,81.904415,"Lightening"
25.451639,81.904415,"Lightening"
25.447667,81.909298,"Lightening"
25.44852,81.913771,"Lightening"
25.447667,81.909298,"Pothole"
25.446076,81.886363,"Pothole"
25.442158,81.898578,"Lightening"
25.445563,81.899967,"Pothole"
25.446076,81.886363,"Lightening"
25.446076,81.886363,"Accident"
25.442158,81.898578,"Pothole"
25.446547,81.886927,"Pothole"
25.446076,81.886363,"Pothole"
25.445798,81.901725,"Lightening"
25.44503,81.904132,"Accident"
25.4483,81.897649,"Accident"
25.4483,81.897649,"Lightening"
25.4483,81.897649,"Lightening"
25.444938,81.900535,"Pothole"
25.44537,81.900708,"Pothole"
25.450043,81.889835,"Lightening"
25.44537,81.900708,"Pothole"
25.445563,81.899967,"Lightening"
25.4483,81.897649,"Pothole"
25.445299,81.905558,"Pothole"
25.443713,81.906396,"Pothole"
25.443713,81.906396,"Accident"
25.444729,81.911032,"Lightening"
25.440572,81.901043,"Pothole"
25.439366,81.902282,"Pothole"
25.444027,81.91407,"Accident"
25.445942,81.907851,"Pothole"
25.443713,81.906396,"Accident"
25.435932,81.900653,"Pothole"
25.444729,81.911032,"Lightening"
25.443713,81.906396,"Lightening"
25.443713,81.906396,"Lightening"
25.444729,81.911032,"Pothole"
25.445886,81.912128,"Accident"
25.446047,81.915181,"Lightening"
25.446047,81.915181,"Pothole"
25.446047,81.915181,"Lightening"
25.435932,81.900653,"Accident"
25.446047,81.915181,"Pothole"
25.445886,81.912128,"Accident"
25.438003,81.898285,"Lightening"
25.438003,81.898285,"Lightening"
25.437534,81.899573,"Pothole"
25.436338,81.897906,"Lightening"
25.433925,81.895688,"Lightening"
25.436698,81.896531,"Pothole"
25.433925,81.895688,"Pothole"
25.435084,81.897204,"Lightening"
25.435699,81.894786,"Pothole"
25.436338,81.897906,"Accident"
25.434554,81.898809,"Pothole"
25.43747,81.896307,"Accident"
25.435039,81.898635,"Accident"
25.438003,81.898285,"Pothole"
25.436665,81.898473,"Lightening"
25.437534,81.899573,"Accident"
25.435039,81.898635,"Pothole"
25.436991,81.883731,"Accident"
25.433012,81.890375,"Accident"
25.433012,81.890375,"Accident"
25.434815,81.891218,"Accident"
25.434895,81.889456,"Lightening"
25.430404,81.896153,"Lightening"
25.423975,81.911247,"Lightening"
25.423975,81.911247,"Lightening"
25.432263,81.908224,"Lightening"
25.433049,81.901182,"Accident"
25.434115,81.908284,"Pothole"
25.43272,81.901684,"Accident"
25.434805,81.901755,"Pothole"
25.432005,81.899453,"Accident"
25.432263,81.908224,"Lightening"
25.435232,81.914844,"Lightening"
25.432263,81.908224,"Lightening"
25.433602,81.908202,"Pothole"
25.43272,81.901684,"Pothole"
25.43272,81.901684,"Pothole"
25.433602,81.908202,"Pothole"
25.432604,81.915894,"Lightening"
25.432508,81.910056,"Lightening"
25.432005,81.899453,"Pothole"
25.433197,81.901902,"Accident"
25.435995,81.902277,"Pothole"
25.429993,81.699792,"Lightening"
25.430931,81.697786,"Pothole"
25.434382,81.690653,"Pothole"
25.436329,81.681941,"Lightening"
25.436329,81.681941,"Pothole"
25.430903,81.678852,"Pothole"
25.430691,81.678134,"Accident"
25.431226,81.681088,"Lightening"
25.4287,81.679968,"Pothole"
25.4287,81.679968,"Lightening"
25.4287,81.679968,"Lightening"
25.4287,81.679968,"Accident"
25.4287,81.679968,"Accident"
25.4287,81.679968,"Lightening"
25.4287,81.679968,"Pothole"
25.4287,81.679968,"Pothole"
25.432478,81.68383,"Accident"
25.430691,81.678134,"Accident"
25.430691,81.678134,"Pothole"
25.4287,81.679968,"Accident"
25.435703,81.685928,"Pothole"
25.435703,81.685928,"Accident"
25.435703,81.685928,"Pothole"
25.435703,81.685928,"Pothole"
25.437647,81.685074,"Lightening"
25.433404,81.681477,"Lightening"
25.434003,81.683346,"Pothole"
25.433753,81.684766,"Accident"
25.434166,81.678811,"Lightening"
25.433404,81.681477,"Accident"
25.426377,81.682923,"Lightening"
25.426377,81.682923,"Accident"
25.422598,81.678941,"Accident"
25.426377,81.682923,"Lightening"
25.423447,81.681842,"Pothole"
25.426377,81.682923,"Lightening"
25.426377,81.682923,"Lightening"
25.423447,81.681842,"Pothole"
25.422598,81.678941,"Lightening"
25.424195,81.680893,"Lightening"
25.422598,81.678941,"Lightening"
25.422598,81.678941,"Accident"
25.426377,81.682923,"Accident"
25.426377,81.682923,"Pothole"
25.424402,81.67976,"Lightening"
25.426377,81.682923,"Pothole"
25.423447,81.681842,"Accident"
25.424981,81.677911,"Pothole"
25.423447,81.681842,"Pothole"
25.430326,81.687955,"Lightening"
25.430326,81.687955,"Pothole"
25.432846,81.689647,"Lightening"
25.430326,81.687955,"Lightening"
25.430503,81.686461,"Pothole"
25.431026,81.692576,"Lightening"
25.430503,81.686461,"Pothole"
25.431043,81.691251,"Accident"
25.430326,81.687955,"Pothole"
25.430326,81.687955,"Pothole"
25.430503,81.686461,"Accident"
25.431869,81.685288,"Lightening"
25.430326,81.687955,"Accident"
25.432846,81.689647,"Pothole"
25.431026,81.692576,"Lightening"
25.427275,81.681609,"Lightening"
25.431869,81.685288,"Lightening"
25.431026,81.692576,"Lightening"
25.432846,81.689647,"Accident"
25.430326,81.687955,"Pothole"
25.430326,81.687955,"Pothole"
25.427275,81.681609,"Accident"
25.430503,81.686461,"Lightening"
25.432846,81.689647,"Accident"
25.430326,81.687955,"Accident"
25.432974,81.688651,"Accident"
25.432846,81.689647,"Lightening"
25.432846,81.689647,"Lightening"
25.432974,81.688651,"Pothole"
25.432846,81.689647,"Pothole"
25.432974,81.688651,"Lightening"
25.432974,81.688651,"Pothole"
25.431026,81.692576,"Accident"
25.430918,81.686633,"Lightening"
25.432846,81.689647,"Accident"
25.427486,81.697498,"Accident"
25.429281,81.693607,"Pothole"
25.427486,81.697498,"Lightening"
25.430377,81.694652,"Lightening"
25.428888,81.69518,"Lightening"
25.430377,81.694652,"Lightening"
25.430377,81.694652,"Lightening"
25.430257,81.696671,"Pothole"
25.430377,81.694652,"Pothole"
25.430377,81.694652,"Accident"
25.428361,81.697961,"Lightening"
25.428361,81.697961,"Lightening"
25.427787,81.696859,"Pothole"
25.428515,81.69576,"Pothole"
25.425885,81.701038,"Pothole"
25.42609,81.695977,"Accident"
25.42654,81.696043,"Accident"
25.42654,81.696043,"Accident"
25.42654,81.696043,"Accident"
25.42654,81.696043,"Pothole"
25.42654,81.696043,"Pothole"
25.42609,81.695977,"Pothole"
25.42654,81.696043,"Accident"
25.42654,81.696043,"Pothole"
25.42609,81.695977,"Pothole"
25.42654,81.696043,"Accident"
25.427592,81.700851,"Pothole"
25.42654,81.696043,"Pothole"
25.42609,81.695977,"Pothole"
25.427167,81.698136,"Accident"
25.42654,81.696043,"Lightening"
25.428085,81.700615,"Pothole"
25.42654,81.696043,"Pothole"
25.42654,81.696043,"Accident"
25.42654,81.696043,"Pothole"
25.42654,81.696043,"Accident"
25.428085,81.700615,"Accident"
25.42654,81.696043,"Pothole"
25.42654,81.696043,"Accident"
25.424712,81.696759,"Accident"
25.428085,81.700615,"Lightening"
25.427592,81.700851,"Pothole"
25.426025,81.699319,"Pothole"
25.427592,81.700851,"Pothole"
25.42654,81.696043,"Accident"
25.42654,81.696043,"Lightening"
25.425885,81.701038,"Pothole"
25.428606,81.699475,"Accident"
25.428606,81.699475,"Accident"
25.428085,81.700615,"Accident"
25.428606,81.699475,"Lightening"
25.42654,81.696043,"Accident"
25.42544,81.687368,"Pothole"
25.42119,81.689911,"Pothole"
25.422792,81.696152,"Accident"
25.42544,81.687368,"Pothole"
25.426027,81.686542,"Lightening"
25.423994,81.68639,"Pothole"
25.42544,81.687368,"Accident"
25.422792,81.696152,"Pothole"
25.426027,81.686542,"Lightening"
25.42544,81.687368,"Lightening"
25.42119,81.689911,"Accident"
25.427236,81.692973,"Accident"
25.426027,81.686542,"Pothole"
25.42429,81.685014,"Accident"
25.427651,81.68732,"Pothole"
25.423994,81.68639,"Pothole"
25.426027,81.686542,"Accident"
25.423529,81.693729,"Accident"
25.423667,81.684742,"Accident"
25.42429,81.685014,"Pothole"
25.429495,81.701729,"Accident"
25.429495,81.701729,"Pothole"
25.429495,81.701729,"Pothole"
25.416574,81.681133,"Pothole"
25.414804,81.679967,"Lightening"
25.414804,81.679967,"Lightening"
25.415368,81.678601,"Lightening"
25.416574,81.681133,"Pothole"
25.416574,81.681133,"Pothole"
25.416657,81.676722,"Pothole"
25.415754,81.677299,"Pothole"
25.4175,81.679999,"Lightening"
25.416574,81.681133,"Accident"
25.415588,81.679183,"Accident"
25.415627,81.681845,"Accident"
25.415588,81.679183,"Accident"
25.415368,81.678601,"Accident"
25.413649,81.677179,"Accident"
25.415754,81.677299,"Accident"
25.415754,81.677299,"Accident"
25.422343,81.680918,"Lightening"
25.422744,81.683919,"Pothole"
25.421689,81.682362,"Pothole"
25.423288,81.684464,"Lightening"
25.422343,81.680918,"Lightening"
25.422343,81.680918,"Pothole"
25.420727,81.676499,"Pothole"
25.422734,81.684973,"Lightening"
25.423288,81.684464,"Pothole"
25.422343,81.680918,"Lightening"
25.422343,81.680918,"Pothole"
25.422343,81.680918,"Lightening"
25.422343,81.680918,"Pothole"
25.421272,81.677224,"Lightening"
25.418175,81.682422,"Lightening"
25.418347,81.677829,"Accident"
25.418347,81.677829,"Pothole"
25.418175,81.682422,"Lightening"
25.419079,81.680718,"Pothole"
25.418347,81.677829,"Accident"
25.418175,81.682422,"Pothole"
25.419079,81.680718,"Accident"
25.419079,81.680718,"Lightening"
25.418175,81.682422,"Pothole"
